user_id,item_type,grammar_tag,time,y
9908403551856042e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
9908403551856042e3,production_grammar,simple-present-statements-non-3rd,Post-test,0
9908403551856042e3,production_vocabulary,NA,Baseline,1
9908403551856042e3,production_vocabulary,NA,Post-test,0
9908403551856042e3,multiple-choice_grammar,plural,Baseline,1
9908403551856042e3,multiple-choice_grammar,plural,Post-test,1
9908403551856042e3,multiple-choice_vocabulary,NA,Baseline,1
9908403551856042e3,multiple-choice_vocabulary,NA,Post-test,0
17558070087537811e3,production_grammar,existential,Baseline,0
17558070087537811e3,production_grammar,existential,Post-test,0
17558070087537811e3,production_vocabulary,NA,Baseline,0
17558070087537811e3,production_vocabulary,NA,Post-test,1
17558070087537811e3,multiple-choice_grammar,modal-verbs,Baseline,1
17558070087537811e3,multiple-choice_grammar,modal-verbs,Post-test,1
17558070087537811e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
17558070087537811e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
14089631986595009e3,production_grammar,imperative,Baseline,1
14089631986595009e3,production_grammar,imperative,Post-test,1
14089631986595009e3,production_vocabulary,NA,Baseline,1
14089631986595009e3,production_vocabulary,NA,Post-test,1
14089631986595009e3,multiple-choice_grammar,modal-verbs,Baseline,0
14089631986595009e3,multiple-choice_grammar,modal-verbs,Post-test,1
14089631986595009e3,multiple-choice_vocabulary,NA,Baseline,1
14089631986595009e3,multiple-choice_vocabulary,NA,Post-test,1
10529689653494342e3,production_grammar,simple-present-questions-does,Baseline,1
10529689653494342e3,production_grammar,simple-present-questions-does,Post-test,1
10529689653494342e3,production_vocabulary,NA,Baseline,1
10529689653494342e3,production_vocabulary,NA,Post-test,1
10529689653494342e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
10529689653494342e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
10529689653494342e3,multiple-choice_grammar,existential,Baseline,0
10529689653494342e3,multiple-choice_grammar,existential,Post-test,0
3497912743562344400,production_grammar,simple-present-statements-non-3rd,Baseline,0
3497912743562344400,production_grammar,simple-present-statements-non-3rd,Post-test,1
3497912743562344400,production_vocabulary,NA,Baseline,0
3497912743562344400,production_vocabulary,NA,Post-test,1
3497912743562344400,multiple-choice_grammar,simple-present-neg-does,Baseline,0
3497912743562344400,multiple-choice_grammar,simple-present-neg-does,Post-test,1
3497912743562344400,multiple-choice_vocabulary,NA,Baseline,0
3497912743562344400,multiple-choice_vocabulary,NA,Post-test,0
1015660978397647900,production_grammar,modal-verbs,Baseline,1
1015660978397647900,production_grammar,modal-verbs,Post-test,0
1015660978397647900,production_vocabulary,NA,Baseline,1
1015660978397647900,production_vocabulary,NA,Post-test,1
1015660978397647900,multiple-choice_grammar,simple-present-q-does,Baseline,0
1015660978397647900,multiple-choice_grammar,simple-present-q-does,Post-test,1
1015660978397647900,multiple-choice_vocabulary,NA,Baseline,1
1015660978397647900,multiple-choice_vocabulary,NA,Post-test,1
3230795203192727600,production_grammar,existential,Baseline,0
3230795203192727600,production_grammar,existential,Post-test,1
3230795203192727600,production_vocabulary,NA,Baseline,1
3230795203192727600,production_vocabulary,NA,Post-test,1
3230795203192727600,multiple-choice_grammar,it-as-a-subject,Baseline,0
3230795203192727600,multiple-choice_grammar,it-as-a-subject,Post-test,1
3230795203192727600,multiple-choice_vocabulary,NA,Baseline,1
3230795203192727600,multiple-choice_vocabulary,NA,Post-test,1
798459255420696e4,production_grammar,simple-present-statements-non-3rd,Baseline,0
798459255420696e4,production_grammar,simple-present-statements-non-3rd,Post-test,1
798459255420696e4,production_vocabulary,NA,Baseline,1
798459255420696e4,production_vocabulary,NA,Post-test,1
798459255420696e4,multiple-choice_grammar,simple-present-q-be,Baseline,1
798459255420696e4,multiple-choice_grammar,simple-present-q-be,Post-test,1
798459255420696e4,multiple-choice_vocabulary,NA,Baseline,1
798459255420696e4,multiple-choice_vocabulary,NA,Post-test,1
9550786803655592e3,production_grammar,simple-present-neg-do,Baseline,1
9550786803655592e3,production_grammar,simple-present-neg-do,Post-test,1
9550786803655592e3,production_vocabulary,NA,Baseline,0
9550786803655592e3,production_vocabulary,NA,Post-test,1
9550786803655592e3,multiple-choice_grammar,possessive-s,Baseline,1
9550786803655592e3,multiple-choice_grammar,possessive-s,Post-test,1
9550786803655592e3,multiple-choice_vocabulary,NA,Baseline,1
9550786803655592e3,multiple-choice_vocabulary,NA,Post-test,1
14778043173629129e3,production_grammar,modal-verbs,Baseline,0
14778043173629129e3,production_grammar,modal-verbs,Post-test,1
14778043173629129e3,production_vocabulary,NA,Baseline,1
14778043173629129e3,production_vocabulary,NA,Post-test,1
14778043173629129e3,multiple-choice_grammar,articles,Baseline,1
14778043173629129e3,multiple-choice_grammar,articles,Post-test,0
14778043173629129e3,multiple-choice_grammar,present-progressive,Baseline,1
14778043173629129e3,multiple-choice_grammar,present-progressive,Post-test,1
8292020421919666e3,production_grammar,existential,Baseline,0
8292020421919666e3,production_grammar,existential,Post-test,0
8292020421919666e3,production_vocabulary,NA,Baseline,0
8292020421919666e3,production_vocabulary,NA,Post-test,0
8292020421919666e3,multiple-choice_grammar,simple-present-q-be,Baseline,0
8292020421919666e3,multiple-choice_grammar,simple-present-q-be,Post-test,0
8292020421919666e3,multiple-choice_vocabulary,NA,Baseline,0
8292020421919666e3,multiple-choice_vocabulary,NA,Post-test,0
228105864581225470,production_grammar,simple-present-questions-does,Baseline,1
228105864581225470,production_grammar,simple-present-questions-does,Post-test,1
228105864581225470,production_vocabulary,NA,Baseline,1
228105864581225470,production_vocabulary,NA,Post-test,1
228105864581225470,multiple-choice_grammar,it-as-a-subject,Baseline,0
228105864581225470,multiple-choice_grammar,it-as-a-subject,Post-test,0
228105864581225470,multiple-choice_vocabulary,NA,Baseline,0
228105864581225470,multiple-choice_vocabulary,NA,Post-test,1
9710656284427616e3,production_grammar,simple-present-questions-do,Baseline,1
9710656284427616e3,production_grammar,simple-present-questions-do,Post-test,1
9710656284427616e3,production_vocabulary,NA,Baseline,0
9710656284427616e3,production_vocabulary,NA,Post-test,1
9710656284427616e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
9710656284427616e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
9710656284427616e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
9710656284427616e3,multiple-choice_grammar,simple-present-q-be,Post-test,0
14235488829818135e3,production_grammar,existential,Baseline,0
14235488829818135e3,production_grammar,existential,Post-test,1
14235488829818135e3,production_vocabulary,NA,Baseline,0
14235488829818135e3,production_vocabulary,NA,Post-test,1
14235488829818135e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
14235488829818135e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
14235488829818135e3,multiple-choice_vocabulary,NA,Baseline,1
14235488829818135e3,multiple-choice_vocabulary,NA,Post-test,1
1220367347021339e4,production_grammar,imperative,Baseline,1
1220367347021339e4,production_grammar,imperative,Post-test,0
1220367347021339e4,production_vocabulary,NA,Baseline,1
1220367347021339e4,production_vocabulary,NA,Post-test,0
1220367347021339e4,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
1220367347021339e4,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
1220367347021339e4,multiple-choice_vocabulary,NA,Baseline,1
1220367347021339e4,multiple-choice_vocabulary,NA,Post-test,0
6958838599384493e3,production_grammar,plural,Baseline,0
6958838599384493e3,production_grammar,plural,Post-test,1
6958838599384493e3,production_vocabulary,NA,Baseline,1
6958838599384493e3,production_vocabulary,NA,Post-test,1
6958838599384493e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
6958838599384493e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
6958838599384493e3,multiple-choice_grammar,modal-verbs,Baseline,1
6958838599384493e3,multiple-choice_grammar,modal-verbs,Post-test,1
16190968137558335e3,production_grammar,gerund-as-a-noun,Baseline,0
16190968137558335e3,production_grammar,gerund-as-a-noun,Post-test,0
16190968137558335e3,production_vocabulary,NA,Baseline,1
16190968137558335e3,production_vocabulary,NA,Post-test,1
16190968137558335e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
16190968137558335e3,multiple-choice_grammar,simple-present-q-does,Post-test,1
16190968137558335e3,multiple-choice_grammar,modal-verbs,Baseline,1
16190968137558335e3,multiple-choice_grammar,modal-verbs,Post-test,1
5195708662056437e3,production_grammar,gerund-as-a-noun,Baseline,0
5195708662056437e3,production_grammar,gerund-as-a-noun,Post-test,0
5195708662056437e3,production_vocabulary,NA,Baseline,1
5195708662056437e3,production_vocabulary,NA,Post-test,1
5195708662056437e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
5195708662056437e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
5195708662056437e3,multiple-choice_vocabulary,NA,Baseline,1
5195708662056437e3,multiple-choice_vocabulary,NA,Post-test,1
12627963227157017e3,production_grammar,it-as-a-subject,Baseline,1
12627963227157017e3,production_grammar,it-as-a-subject,Post-test,1
12627963227157017e3,production_vocabulary,NA,Baseline,1
12627963227157017e3,production_vocabulary,NA,Post-test,1
12627963227157017e3,multiple-choice_grammar,present-progressive,Baseline,0
12627963227157017e3,multiple-choice_grammar,present-progressive,Post-test,1
12627963227157017e3,multiple-choice_vocabulary,NA,Baseline,1
12627963227157017e3,multiple-choice_vocabulary,NA,Post-test,1
15002032794158475e3,production_grammar,it-as-a-subject,Baseline,1
15002032794158475e3,production_grammar,it-as-a-subject,Post-test,1
15002032794158475e3,production_vocabulary,NA,Baseline,0
15002032794158475e3,production_vocabulary,NA,Post-test,0
15002032794158475e3,multiple-choice_grammar,possessive-s,Baseline,1
15002032794158475e3,multiple-choice_grammar,possessive-s,Post-test,1
15002032794158475e3,multiple-choice_vocabulary,NA,Baseline,1
15002032794158475e3,multiple-choice_vocabulary,NA,Post-test,1
15251453546772765e3,production_grammar,simple-present-neg-do,Baseline,0
15251453546772765e3,production_grammar,simple-present-neg-do,Post-test,0
15251453546772765e3,production_vocabulary,NA,Baseline,1
15251453546772765e3,production_vocabulary,NA,Post-test,1
15251453546772765e3,multiple-choice_grammar,modal-verbs,Baseline,0
15251453546772765e3,multiple-choice_grammar,modal-verbs,Post-test,0
15251453546772765e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
15251453546772765e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
5195019116305092e3,production_grammar,simple-present-questions-do,Baseline,0
5195019116305092e3,production_grammar,simple-present-questions-do,Post-test,0
5195019116305092e3,production_vocabulary,NA,Baseline,0
5195019116305092e3,production_vocabulary,NA,Post-test,1
5195019116305092e3,multiple-choice_grammar,plural,Baseline,1
5195019116305092e3,multiple-choice_grammar,plural,Post-test,0
5195019116305092e3,multiple-choice_grammar,possessive-pronouns,Baseline,1
5195019116305092e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
2792127545632298e3,production_grammar,simple-present-questions-do,Baseline,1
2792127545632298e3,production_grammar,simple-present-questions-do,Post-test,1
2792127545632298e3,production_vocabulary,NA,Baseline,1
2792127545632298e3,production_vocabulary,NA,Post-test,0
2792127545632298e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
2792127545632298e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
2792127545632298e3,multiple-choice_vocabulary,NA,Baseline,1
2792127545632298e3,multiple-choice_vocabulary,NA,Post-test,1
14160535160885965e3,production_grammar,simple-present-neg-do,Baseline,0
14160535160885965e3,production_grammar,simple-present-neg-do,Post-test,0
14160535160885965e3,production_vocabulary,NA,Baseline,0
14160535160885965e3,production_vocabulary,NA,Post-test,0
14160535160885965e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
14160535160885965e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
14160535160885965e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
14160535160885965e3,multiple-choice_grammar,simple-present-neg-do,Post-test,0
18097204744465197e3,production_grammar,plural,Baseline,0
18097204744465197e3,production_grammar,plural,Post-test,1
18097204744465197e3,production_vocabulary,NA,Baseline,0
18097204744465197e3,production_vocabulary,NA,Post-test,1
18097204744465197e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
18097204744465197e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
18097204744465197e3,multiple-choice_grammar,plural,Baseline,0
18097204744465197e3,multiple-choice_grammar,plural,Post-test,1
7032999628087112e3,production_grammar,present-progressive,Baseline,0
7032999628087112e3,production_grammar,present-progressive,Post-test,1
7032999628087112e3,production_vocabulary,NA,Baseline,0
7032999628087112e3,production_vocabulary,NA,Post-test,1
7032999628087112e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
7032999628087112e3,multiple-choice_grammar,it-as-a-subject,Post-test,0
7032999628087112e3,multiple-choice_vocabulary,NA,Baseline,1
7032999628087112e3,multiple-choice_vocabulary,NA,Post-test,1
18000404888778316e3,production_grammar,simple-present-questions-does,Baseline,0
18000404888778316e3,production_grammar,simple-present-questions-does,Post-test,1
18000404888778316e3,production_vocabulary,NA,Baseline,0
18000404888778316e3,production_vocabulary,NA,Post-test,1
18000404888778316e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
18000404888778316e3,multiple-choice_grammar,simple-present-neg-do,Post-test,1
18000404888778316e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
18000404888778316e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
7090327568042352e3,production_grammar,simple-present-questions-does,Baseline,1
7090327568042352e3,production_grammar,simple-present-questions-does,Post-test,1
7090327568042352e3,production_vocabulary,NA,Baseline,1
7090327568042352e3,production_vocabulary,NA,Post-test,1
7090327568042352e3,multiple-choice_grammar,plural,Baseline,1
7090327568042352e3,multiple-choice_grammar,plural,Post-test,1
7090327568042352e3,multiple-choice_vocabulary,NA,Baseline,0
7090327568042352e3,multiple-choice_vocabulary,NA,Post-test,0
15668162987967566e3,production_grammar,gerund-as-a-noun,Baseline,0
15668162987967566e3,production_grammar,gerund-as-a-noun,Post-test,1
15668162987967566e3,production_vocabulary,NA,Baseline,1
